timestamp,battery_voltage_mV,system_current_mA,photocurrent_mA,battery_temp_C,paneltemp_xp,paneltemp_xn,paneltemp_yp,paneltemp_yn,tempblackchassis,tempsilverchassis,tempblackpanel,tempsilverpanel,bus_3v3_voltage_mV,bus_3v3_current_mA,bus_5v_voltage_mV,rx_rssi,rx_doppler,rx_current_mA,tx_3v3_current_mA,tx_5v_current_mA,pa_rev_pwr,pa_fwd_pwr,pa_board_temp,pa_board_curr,in_eclipse,in_safe_mode,seq_number
2026-09-04T05:59:54.472528,8140,206,0,9,-10.710499999999996,-8.037900000000008,-8.461999999999989,-8.5411,,,,,3280,43,4962,181,160,24.804000000000002,43.884,35.616,107.60300547938807,211.90109208975545,166,83.8843,True,False,2543
2026-09-04T05:59:54.473142,8282,219,285,,18.933400000000006,16.541499999999985,21.640000000000015,17.546399999999977,21.507999999999996,20.438000000000002,17.918999999999997,23.306999999999995,,,,,,,,,,,,,,,
2026-09-04T05:59:54.473263,8292,215,336,,15.409300000000002,22.5822,17.280400000000014,17.12899999999999,18.171999999999997,21.518,21.831000000000003,26.37899999999999,,,,,,,,,,,,,,,
2026-09-04T05:59:54.473365,8282,215,314,,16.031199999999984,20.082599999999985,15.204399999999993,19.4247,17.403999999999996,20.966,21.567,25.946999999999996,,,,,,,,,,,,,,,
2026-09-04T05:59:54.473458,8292,215,329,,17.896899999999988,18.207899999999995,13.336000000000013,17.963799999999992,17.211999999999996,19.262,21.183,24.938999999999993,,,,,,,,,,,,,,,
2026-09-04T05:59:54.473547,8282,219,265,,14.580099999999987,18.207899999999995,19.356400000000008,14.624599999999987,18.412,20.606,21.735,25.82699999999999,,,,,,,,,,,,,,,
2026-09-04T05:59:54.473632,8282,206,305,,12.714399999999983,17.583,15.827200000000005,19.21599999999998,16.251999999999995,19.79,19.790999999999997,25.490999999999993,,,,,,,,,,,,,,,
2026-09-04T05:59:54.473716,8282,215,308,,10.4341,18.207899999999995,15.412000000000006,17.337699999999984,15.436,19.478,22.671,26.18699999999999,,,,,,,,,,,,,,,
